,alert,altitude,callsign,count,geoaltitude,groundspeed,hour,icao24,last_position,latitude,longitude,onground,spi,squawk,timestamp,track,vertical_rate
913,False,38150.0,QFA401,3,40025.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:41.592999936+00:00,-35.12823486328125,149.8349061304209,False,False,4023,2019-02-01 19:32:42+00:00,234.3995323378052,1216.0
570,False,38175.0,QFA401,3,40050.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:42.996999936+00:00,-35.1295755677304,149.8325729370117,False,False,4023,2019-02-01 19:32:43+00:00,234.3995323378052,1216.0
1850,False,38175.0,QFA401,3,40050.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:43.698999808+00:00,-35.13015747070312,149.8315990214445,False,False,4023,2019-02-01 19:32:44+00:00,234.3995323378052,1216.0
1156,False,38200.0,QFA401,3,40100.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:44.750000128+00:00,-35.13153076171875,149.8292541503906,False,False,4023,2019-02-01 19:32:45+00:00,234.3995323378052,1280.0
1481,False,38225.0,QFA401,3,40125.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:45.811000064+00:00,-35.13276672363281,149.8271148058833,False,False,4023,2019-02-01 19:32:46+00:00,234.3995323378052,1280.0
139,False,38250.0,QFA401,3,40150.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:46.512000+00:00,-35.13334629899367,149.8261642456055,False,False,4023,2019-02-01 19:32:47+00:00,234.5094792175529,1280.0
2224,False,38275.0,QFA401,3,40150.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:47.916999936+00:00,-35.13528442382812,149.8228548011001,False,False,4023,2019-02-01 19:32:48+00:00,234.5094792175529,1216.0
2410,False,38275.0,QFA401,3,40175.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:48.968000+00:00,-35.13633728027344,149.8211171675702,False,False,4023,2019-02-01 19:32:49+00:00,234.5094792175529,1216.0
2002,False,38300.0,QFA401,3,40175.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:49.964000+00:00,-35.13743591308594,149.8191553232621,False,False,4023,2019-02-01 19:32:50+00:00,234.5094792175529,1216.0
702,False,38325.0,QFA401,3,40225.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:50.728000+00:00,-35.13848876953125,149.8174176897321,False,False,4023,2019-02-01 19:32:51+00:00,234.5094792175529,1216.0
477,False,38350.0,QFA401,3,40250.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:51.780999936+00:00,-35.13972395557471,149.8152923583984,False,False,4023,2019-02-01 19:32:52+00:00,234.5094792175529,1216.0
1009,False,38350.0,QFA401,3,40250.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:52.839000064+00:00,-35.14088776152016,149.813346862793,False,False,4023,2019-02-01 19:32:53+00:00,234.4308237067937,1216.0
1584,False,38375.0,QFA401,3,40275.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:53.543000064+00:00,-35.14167914956306,149.8119735717773,False,False,4023,2019-02-01 19:32:54+00:00,234.4308237067937,1216.0
545,False,38400.0,QFA401,3,40300.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:54.598000128+00:00,-35.14279640327067,149.8100852966309,False,False,4023,2019-02-01 19:32:55+00:00,234.4308237067937,1152.0
864,False,38425.0,QFA401,3,40325.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:55.652000+00:00,-35.14419297040519,149.8077392578125,False,False,4023,2019-02-01 19:32:56+00:00,234.4308237067937,1152.0
2438,False,38425.0,QFA401,3,40325.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:56.706000128+00:00,-35.14521711963721,149.805965423584,False,False,4023,2019-02-01 19:32:57+00:00,234.4308237067937,1152.0
1496,False,38450.0,QFA401,3,40350.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:57.770999808+00:00,-35.14633437334481,149.8040199279785,False,False,4023,2019-02-01 19:32:58+00:00,234.4308237067937,1088.0
1346,False,38475.0,QFA401,3,40375.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:58.829999872+00:00,-35.14768438824154,149.8017311096191,False,False,4023,2019-02-01 19:32:59+00:00,234.4308237067937,1088.0
1625,False,38500.0,QFA401,3,40375.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:32:59.885999872+00:00,-35.148848194187,149.7997856140137,False,False,4023,2019-02-01 19:33:00+00:00,234.4308237067937,1088.0
1244,False,38500.0,QFA401,3,40400.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:00.938999808+00:00,-35.14974975585938,149.7982476682079,False,False,4023,2019-02-01 19:33:01+00:00,234.4308237067937,1088.0
920,False,38525.0,QFA401,3,40425.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:01.992999936+00:00,-35.15145511950476,149.7953224182129,False,False,4023,2019-02-01 19:33:02+00:00,234.4308237067937,1088.0
2274,False,38550.0,QFA401,3,40475.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:02.698999808+00:00,-35.15190124511719,149.7945481903699,False,False,4023,2019-02-01 19:33:03+00:00,234.4308237067937,1088.0
2157,False,38550.0,QFA401,3,40475.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:03.752000+00:00,-35.15327453613281,149.7921939772003,False,False,4023,2019-02-01 19:33:04+00:00,234.4308237067937,1152.0
2397,False,38575.0,QFA401,3,40500.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:04.803000064+00:00,-35.15443446272513,149.7902870178223,False,False,4023,2019-02-01 19:33:05+00:00,234.4308237067937,1152.0
88,False,38600.0,QFA401,3,40525.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:05.858000128+00:00,-35.15565490722656,149.7881581831952,False,False,4023,2019-02-01 19:33:06+00:00,234.4308237067937,1152.0
972,False,38625.0,QFA401,3,40525.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:06.912000+00:00,-35.15670776367188,149.7863644969707,False,False,4023,2019-02-01 19:33:07+00:00,234.4308237067937,1152.0
1495,False,38650.0,QFA401,3,40550.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:07.615000064+00:00,-35.1578327760858,149.7844505310059,False,False,4023,2019-02-01 19:33:08+00:00,234.4308237067937,1152.0
2357,False,38650.0,QFA401,3,40575.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:08.668000+00:00,-35.15895080566406,149.7824968610491,False,False,4023,2019-02-01 19:33:09+00:00,234.4308237067937,1152.0
1731,False,38675.0,QFA401,3,40575.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:09.921999872+00:00,-35.16034659692798,149.780158996582,False,False,4023,2019-02-01 19:33:10+00:00,234.4308237067937,1088.0
178,False,38700.0,QFA401,3,40600.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:10.976000+00:00,-35.16156005859375,149.7780686981824,False,False,4023,2019-02-01 19:33:11+00:00,234.4308237067937,1088.0
1029,False,38700.0,QFA401,3,40625.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:11.676999936+00:00,-35.16234834315412,149.776668548584,False,False,4023,2019-02-01 19:33:12+00:00,234.4308237067937,1088.0
535,False,38725.0,QFA401,3,40650.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:12.379000064+00:00,-35.16293334960938,149.7757144850128,False,False,4023,2019-02-01 19:33:13+00:00,234.4308237067937,1088.0
1425,False,38725.0,QFA401,3,40625.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:13.784000+00:00,-35.16439819335938,149.7731921137596,False,False,4023,2019-02-01 19:33:14+00:00,234.4308237067937,1088.0
2000,False,38750.0,QFA401,3,40675.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:14.489000192+00:00,-35.16554260253906,149.771286322146,False,False,4023,2019-02-01 19:33:15+00:00,234.4308237067937,1088.0
1437,False,38775.0,QFA401,3,40700.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:15.540000+00:00,-35.16681735798466,149.769115447998,False,False,4023,2019-02-01 19:33:16+00:00,234.4308237067937,1088.0
2608,False,38800.0,QFA401,3,40700.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:16.591000064+00:00,-35.16793461169226,149.7671699523926,False,False,4023,2019-02-01 19:33:17+00:00,234.4308237067937,1088.0
1762,False,38825.0,QFA401,3,40725.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:17.994999808+00:00,-35.16966247558594,149.7642797353316,False,False,4023,2019-02-01 19:33:18+00:00,234.4308237067937,1024.0
1859,False,38825.0,QFA401,3,40750.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:18.698999808+00:00,-35.17021179199219,149.7633268395249,False,False,4023,2019-02-01 19:33:19+00:00,234.4308237067937,1024.0
333,False,38850.0,QFA401,3,40775.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:19.750999808+00:00,-35.17135620117188,149.7613649952168,False,False,4023,2019-02-01 19:33:20+00:00,234.4308237067937,1024.0
707,False,38850.0,QFA401,3,40775.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:20.803000064+00:00,-35.17259216308594,149.7592349928253,False,False,4023,2019-02-01 19:33:21+00:00,234.4308237067937,1024.0
1941,False,38875.0,QFA401,3,40800.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:21.857000192+00:00,-35.17396545410156,149.7568807796556,False,False,4023,2019-02-01 19:33:22+00:00,234.4308237067937,960.0
1572,False,38875.0,QFA401,3,40800.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:22.913000192+00:00,-35.17487089512713,149.7553825378418,False,False,4023,2019-02-01 19:33:23+00:00,234.4308237067937,960.0
330,False,38900.0,QFA401,3,40800.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:23.964999936+00:00,-35.17611694335938,149.7532373545121,False,False,4023,2019-02-01 19:33:24+00:00,234.4308237067937,960.0
1433,False,38900.0,QFA401,3,40825.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:24.316999936+00:00,-35.17668643240205,149.7522354125977,False,False,4023,2019-02-01 19:33:25+00:00,234.4308237067937,960.0
2408,False,38925.0,QFA401,3,40850.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:25.723000064+00:00,-35.17840886520128,149.7493171691895,False,False,4023,2019-02-01 19:33:26+00:00,234.4308237067937,896.0
784,False,38950.0,QFA401,3,40850.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:26.775000064+00:00,-35.17955017089844,149.7474078742825,False,False,4023,2019-02-01 19:33:27+00:00,234.4308237067937,896.0
86,False,38950.0,QFA401,3,40875.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:27.828999936+00:00,-35.18068992485433,149.7454833984375,False,False,4023,2019-02-01 19:33:28+00:00,234.4308237067937,896.0
2434,False,38975.0,QFA401,3,40875.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:28.529999872+00:00,-35.18161010742188,149.7439326072226,False,False,4023,2019-02-01 19:33:29+00:00,234.4308237067937,896.0
2548,False,39000.0,QFA401,3,40925.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:29.583000064+00:00,-35.18284606933594,149.741802604831,False,False,4023,2019-02-01 19:33:30+00:00,234.4308237067937,896.0
551,False,39000.0,QFA401,3,40925.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:30.988000+00:00,-35.18446065611761,149.7390747070312,False,False,4023,2019-02-01 19:33:31+00:00,234.4308237067937,896.0
1599,False,39025.0,QFA401,3,40950.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:31.688999936+00:00,-35.18513488769531,149.7378789162149,False,False,4023,2019-02-01 19:33:32+00:00,234.4308237067937,896.0
100,False,39025.0,QFA401,3,40950.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:32.740999936+00:00,-35.18637084960938,149.7357489138234,False,False,4023,2019-02-01 19:33:33+00:00,234.4308237067937,896.0
577,False,39050.0,QFA401,3,40950.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:33.796000+00:00,-35.18753310381356,149.7338104248047,False,False,4023,2019-02-01 19:33:34+00:00,234.4308237067937,896.0
121,False,39050.0,QFA401,3,40950.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:34.851000064+00:00,-35.18855725304559,149.7320938110352,False,False,4023,2019-02-01 19:33:35+00:00,234.4308237067937,896.0
2257,False,39075.0,QFA401,3,40950.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:35.552999936+00:00,-35.18958140227755,149.7303199768066,False,False,4023,2019-02-01 19:33:36+00:00,234.4308237067937,896.0
1963,False,39100.0,QFA401,3,41025.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:36.611000064+00:00,-35.19058227539062,149.7285741689254,False,False,4023,2019-02-01 19:33:37+00:00,234.4308237067937,896.0
1301,False,39100.0,QFA401,3,41025.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:37.312999936+00:00,-35.19126892089844,149.7273970623406,False,False,4023,2019-02-01 19:33:38+00:00,234.4308237067937,896.0
1666,False,39125.0,QFA401,3,41025.0,423.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:38.719000064+00:00,-35.19309997558594,149.7243141641422,False,False,4023,2019-02-01 19:33:39+00:00,234.4308237067937,896.0
183,False,39125.0,QFA401,3,41050.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:39.772999936+00:00,-35.19437628277279,149.7221946716309,False,False,4023,2019-02-01 19:33:40+00:00,234.5094792175529,896.0
1550,False,39125.0,QFA401,3,41050.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:40.824999936+00:00,-35.19548034667969,149.7202223174426,False,False,4023,2019-02-01 19:33:41+00:00,234.5094792175529,896.0
821,False,39175.0,QFA401,3,41075.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:41.879000064+00:00,-35.19662475585938,149.7182604731346,False,False,4023,2019-02-01 19:33:42+00:00,234.5094792175529,896.0
656,False,39175.0,QFA401,3,41100.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:42.938999808+00:00,-35.19768149165787,149.7165298461914,False,False,4023,2019-02-01 19:33:43+00:00,234.5094792175529,896.0
291,False,39200.0,QFA401,3,41125.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:43.996000+00:00,-35.19903150655455,149.714183807373,False,False,4023,2019-02-01 19:33:44+00:00,234.5094792175529,896.0
1924,False,39200.0,QFA401,3,41125.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:44.349999872+00:00,-35.19949702893274,149.7134399414062,False,False,4023,2019-02-01 19:33:45+00:00,234.5094792175529,896.0
977,False,39225.0,QFA401,3,41150.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:45.742000128+00:00,-35.20111083984375,149.710693359375,False,False,4023,2019-02-01 19:33:46+00:00,234.3995323378052,832.0
1127,False,39225.0,QFA401,3,41150.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:46.457999872+00:00,-35.20211791992188,149.708955725845,False,False,4023,2019-02-01 19:33:47+00:00,234.3995323378052,832.0
226,False,39250.0,QFA401,3,41175.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:47.920999936+00:00,-35.20373328257415,149.7062301635742,False,False,4023,2019-02-01 19:33:48+00:00,234.3995323378052,832.0
2177,False,39275.0,QFA401,3,41175.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:48.622999808+00:00,-35.20440673828125,149.7050880899235,False,False,4023,2019-02-01 19:33:49+00:00,234.3995323378052,832.0
848,False,39275.0,QFA401,3,41175.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:49.676999936+00:00,-35.20541381835938,149.7033504563935,False,False,4023,2019-02-01 19:33:50+00:00,234.3995323378052,832.0
38,False,39300.0,QFA401,3,41175.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:50.731000064+00:00,-35.20692443847656,149.7007720324458,False,False,4023,2019-02-01 19:33:51+00:00,234.3995323378052,832.0
2024,False,39300.0,QFA401,3,41225.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:51.433000192+00:00,-35.20761108398438,149.6996509785555,False,False,4023,2019-02-01 19:33:52+00:00,234.3995323378052,832.0
1800,False,39325.0,QFA401,3,41225.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:52.876000+00:00,-35.20944213867188,149.6965120276626,False,False,4023,2019-02-01 19:33:53+00:00,234.3995323378052,768.0
2131,False,39325.0,QFA401,3,41250.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:53.932000+00:00,-35.21057646153338,149.6945571899414,False,False,4023,2019-02-01 19:33:54+00:00,234.3995323378052,768.0
1026,False,39350.0,QFA401,3,41275.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:54.983000064+00:00,-35.21183337195447,149.692440032959,False,False,4023,2019-02-01 19:33:55+00:00,234.3995323378052,768.0
2509,False,39350.0,QFA401,3,41275.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:55.684000+00:00,-35.21225234209481,149.6916389465332,False,False,4023,2019-02-01 19:33:56+00:00,234.3995323378052,768.0
1916,False,39375.0,QFA401,3,41275.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:56.736999936+00:00,-35.21351623535156,149.6895054408482,False,False,4023,2019-02-01 19:33:57+00:00,234.3995323378052,768.0
2423,False,39375.0,QFA401,3,41300.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:57.788999936+00:00,-35.21456909179688,149.6877678073182,False,False,4023,2019-02-01 19:33:58+00:00,234.3995323378052,768.0
358,False,39400.0,QFA401,3,41300.0,424.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:58.491000064+00:00,-35.21560410321769,149.6859741210938,False,False,4023,2019-02-01 19:33:59+00:00,234.3995323378052,768.0
1885,False,39400.0,QFA401,3,41325.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:33:59.544000+00:00,-35.21672135692535,149.6840286254883,False,False,4023,2019-02-01 19:34:00+00:00,234.4779896343546,768.0
2103,False,39425.0,QFA401,3,41350.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:00.948000+00:00,-35.21855163574219,149.6809293785874,False,False,4023,2019-02-01 19:34:01+00:00,234.4779896343546,768.0
1660,False,39425.0,QFA401,3,41350.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:01.300000+00:00,-35.21900939941406,149.6801446408642,False,False,4023,2019-02-01 19:34:02+00:00,234.4779896343546,768.0
971,False,39425.0,QFA401,3,41350.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:02.354000128+00:00,-35.22006225585938,149.6784070073342,False,False,4023,2019-02-01 19:34:03+00:00,234.4779896343546,768.0
1563,False,39450.0,QFA401,3,41350.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:03.756000+00:00,-35.22189331054688,149.6752680564413,False,False,4023,2019-02-01 19:34:04+00:00,234.4779896343546,768.0
115,False,39475.0,QFA401,3,41400.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:04.809999872+00:00,-35.222900390625,149.6735304229114,False,False,4023,2019-02-01 19:34:05+00:00,234.4779896343546,768.0
474,False,39475.0,QFA401,3,41400.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:05.862999808+00:00,-35.2241697149762,149.6713829040527,False,False,4023,2019-02-01 19:34:06+00:00,234.4779896343546,768.0
2620,False,39500.0,QFA401,3,41400.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:06.917999872+00:00,-35.22519386420817,149.6696090698242,False,False,4023,2019-02-01 19:34:07+00:00,234.4779896343546,768.0
213,False,39500.0,QFA401,3,41425.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:07.970000128+00:00,-35.22633361816406,149.6676448899873,False,False,4023,2019-02-01 19:34:08+00:00,234.4779896343546,768.0
1162,False,39500.0,QFA401,3,41425.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:08.678999808+00:00,-35.22734069824219,149.6659072564573,False,False,4023,2019-02-01 19:34:09+00:00,234.4779896343546,768.0
1241,False,39525.0,QFA401,3,41450.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:09.731000064+00:00,-35.22862243652344,149.6637772540657,False,False,4023,2019-02-01 19:34:10+00:00,234.4779896343546,768.0
366,False,39550.0,QFA401,3,41450.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:10.783000064+00:00,-35.2297559835143,149.6618392619681,False,False,4023,2019-02-01 19:34:11+00:00,234.4779896343546,768.0
1273,False,39550.0,QFA401,3,41475.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:11.832999936+00:00,-35.23091125488281,149.6598815917969,False,False,4023,2019-02-01 19:34:12+00:00,234.4779896343546,768.0
234,False,39575.0,QFA401,3,41500.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:12.536999936+00:00,-35.23191833496094,149.6581077575684,False,False,4023,2019-02-01 19:34:13+00:00,234.4779896343546,832.0
788,False,39575.0,QFA401,3,41500.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:13.940000+00:00,-35.23320007324219,149.655933380127,False,False,4023,2019-02-01 19:34:14+00:00,234.4779896343546,832.0
2322,False,39600.0,QFA401,3,41525.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:14.992000+00:00,-35.23455086400952,149.6535995158743,False,False,4023,2019-02-01 19:34:15+00:00,234.4779896343546,832.0
1373,False,39600.0,QFA401,3,41525.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:15.692000+00:00,-35.23524914757684,149.6524307575632,False,False,4023,2019-02-01 19:34:16+00:00,234.4779896343546,832.0
1499,False,39625.0,QFA401,3,41550.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:16.394000128+00:00,-35.23626708984375,149.6506690979004,False,False,4023,2019-02-01 19:34:17+00:00,234.4779896343546,832.0
847,False,39650.0,QFA401,3,41600.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:17.448000+00:00,-35.23743710275426,149.648749168883,False,False,4023,2019-02-01 19:34:18+00:00,234.4779896343546,896.0
2478,False,39650.0,QFA401,3,41600.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:18.503000064+00:00,-35.23855590820312,149.6467781066895,False,False,4023,2019-02-01 19:34:19+00:00,234.4779896343546,896.0
117,False,39675.0,QFA401,3,41600.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:19.553999872+00:00,-35.23992919921875,149.6444320678711,False,False,4023,2019-02-01 19:34:20+00:00,234.4779896343546,832.0
1269,False,39675.0,QFA401,3,41600.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:20.607000064+00:00,-35.24098205566406,149.6426582336426,False,False,4023,2019-02-01 19:34:21+00:00,234.4779896343546,832.0
832,False,39700.0,QFA401,3,41650.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:21.578000128+00:00,-35.24212646484375,149.6407127380371,False,False,4023,2019-02-01 19:34:22+00:00,234.5561470906108,832.0
137,False,39700.0,QFA401,3,41625.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:22.362999808+00:00,-35.24316302800582,149.6389315990692,False,False,4023,2019-02-01 19:34:23+00:00,234.5561470906108,832.0
2599,False,39725.0,QFA401,3,41625.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:23.988000+00:00,-35.24473571777344,149.6361923217773,False,False,4023,2019-02-01 19:34:24+00:00,234.5561470906108,832.0
668,False,39725.0,QFA401,3,41650.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:24.469000192+00:00,-35.24530443094545,149.635250010389,False,False,4023,2019-02-01 19:34:25+00:00,234.5561470906108,832.0
1709,False,39750.0,QFA401,3,41675.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:25.872999936+00:00,-35.24702453613281,149.6323013305664,False,False,4023,2019-02-01 19:34:26+00:00,234.5561470906108,832.0
1258,False,39750.0,QFA401,3,41675.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:26.546000128+00:00,-35.24771118164062,149.6311569213867,False,False,4023,2019-02-01 19:34:27+00:00,234.5561470906108,832.0
1461,False,39775.0,QFA401,3,41700.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:27.972999936+00:00,-35.24944758011122,149.6281790226064,False,False,4023,2019-02-01 19:34:28+00:00,234.5561470906108,896.0
1624,False,39800.0,QFA401,3,41725.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:28.675000064+00:00,-35.25000620696505,149.6272440159574,False,False,4023,2019-02-01 19:34:29+00:00,234.5561470906108,960.0
257,False,39800.0,QFA401,3,41725.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:29.377000192+00:00,-35.25100708007812,149.6254348754883,False,False,4023,2019-02-01 19:34:30+00:00,234.5561470906108,960.0
1210,False,39825.0,QFA401,3,41750.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:30.428000+00:00,-35.25215148925781,149.6234893798828,False,False,4023,2019-02-01 19:34:31+00:00,234.5561470906108,960.0
759,False,39850.0,QFA401,3,41775.0,426.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:31.477999872+00:00,-35.25343322753906,149.6213722229004,False,False,4023,2019-02-01 19:34:32+00:00,234.5561470906108,1024.0
1414,False,39875.0,QFA401,3,41800.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:32.882999808+00:00,-35.255126953125,149.6184539794922,False,False,4023,2019-02-01 19:34:33+00:00,234.4779896343546,1088.0
880,False,39875.0,QFA401,3,41800.0,425.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:34:33.584000+00:00,-35.25568557997883,149.6174264461436,False,False,4023,2019-02-01 19:34:34+00:00,234.4779896343546,1088.0
