Time Step,Satellite Index,Satellite Visible,Satellite Available,Active Satellite,Weighted Values,Unweighted Values,Availability,BER,Cost,Latency,Data Transfer Latency,Throughput,Weighted Availability,Weighted BER,Weighted Cost,Weighted Latency,Weighted Data Transfer Latency,Weighted Throughput,Values Used
51,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
51,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
51,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
51,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
51,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
51,6,Yes,Yes,Yes,0.6595013533586264,4.623115538310345,0.44,0.5555555555555556,0.9836033324480903,0.7397218807278917,0.924261883494581,0.9799728860842266,0.08800000000000001,0.11111111111111112,0.0,0.07397218807278917,0.09242618834945811,0.293991865825268,"('Penalty', 0.44)"
51,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
51,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
52,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
52,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
52,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
52,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
52,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
52,6,Yes,Yes,Yes,0.646550963416215,4.592505046761082,0.4,0.5,0.9836033324480903,0.8244861085771847,0.906111645811228,0.9783039599245789,0.08000000000000002,0.1,0.0,0.08244861085771849,0.09061116458112281,0.29349118797737367,"('Penalty', 0.4)"
52,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
52,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
53,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
53,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
53,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
53,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
53,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
53,6,Yes,Yes,Yes,0.6299122855386601,4.525618558100256,0.36,0.4444444444444444,0.9836033324480903,0.8807690010065403,0.8804701875561859,0.9763315926449951,0.072,0.08888888888888889,0.0,0.08807690010065404,0.0880470187556186,0.2928994777934985,"('Penalty', 0.36)"
53,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
53,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
54,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
54,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
54,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
54,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
54,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
54,6,Yes,Yes,Yes,0.6075649569893682,4.402434509633895,0.32,0.3888888888888889,0.9836033324480903,0.8870170784845915,0.8489604579028293,0.9739647519094946,0.064,0.07777777777777778,0.0,0.08870170784845915,0.08489604579028293,0.2921894255728484,"('Penalty', 0.32)"
54,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
54,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
55,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
55,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
55,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
55,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
55,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
55,6,Yes,Yes,Yes,0.5793874894450903,4.22200100043345,0.28,0.3333333333333333,0.9836033324480903,0.8403027395592093,0.8136896485267126,0.9710719465661051,0.05600000000000001,0.06666666666666667,0.0,0.08403027395592094,0.08136896485267126,0.2913215839698315,"('Penalty', 0.28)"
55,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
55,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
56,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
56,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
56,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
56,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
56,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
56,6,Yes,Yes,Yes,0.5476172909058845,4.007086583955421,0.24,0.2777777777777778,0.9836033324480903,0.76140133598123,0.7768481978614545,0.9674559398868683,0.048,0.05555555555555556,0.0,0.07614013359812301,0.07768481978614546,0.29023678196606045,"('Penalty', 0.24)"
56,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
56,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
57,1,Yes,No,No,0.11215627930679041,2.1051661255159946,0.0,0.0,0.9836033324480903,0.30275898888658836,0.8188038041813157,0.0,0.0,0.0,0.0,0.030275898888658836,0.08188038041813157,0.0,"('Penalty', 0.0)"
57,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
57,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
57,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
57,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
57,6,Yes,Yes,Yes,0.5147877026506,3.783644559847597,0.2,0.2222222222222222,0.9836033324480903,0.6748098439090354,0.740202372826114,0.9628067884421352,0.04000000000000001,0.044444444444444446,0.0,0.06748098439090354,0.07402023728261141,0.28884203653264057,"('Penalty', 0.2)"
57,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
57,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
58,1,Yes,No,No,0.11664326846813201,2.1500360171294104,0.0,0.0,0.9836033324480903,0.3266032138100852,0.8398294708712348,0.0,0.0,0.0,0.0,0.03266032138100852,0.08398294708712349,0.0,"('Penalty', 0.0)"
58,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
58,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
58,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
58,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
58,6,Yes,Yes,Yes,0.4822660565746502,3.5663813918296103,0.16,0.16666666666666666,0.9836033324480903,0.5946169767902864,0.704886496075409,0.9566079198491579,0.032,0.03333333333333333,0.0,0.05946169767902864,0.0704886496075409,0.28698237595474735,"('Penalty', 0.16)"
58,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
58,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
59,1,Yes,No,No,0.40578696943358983,3.145330469860457,0.0,0.0,0.9836033324480903,0.3543198874716568,0.8593359714789445,0.9480712784617656,0.0,0.0,0.0,0.03543198874716568,0.08593359714789445,0.2844213835385297,"('Penalty', 0.0)"
59,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
59,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
59,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
59,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
59,6,Yes,Yes,Yes,0.4502994011135205,3.3596272248342056,0.12,0.1111111111111111,0.9836033324480903,0.5254816602253024,0.6715016172307126,0.9479295038189893,0.024,0.022222222222222223,0.0,0.05254816602253024,0.06715016172307126,0.2843788511456968,"('Penalty', 0.12)"
59,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
59,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
60,1,Yes,Yes,No,0.41098470027895184,3.8759141118934357,0.68,0.0,0.9836033324480903,0.3868477027334332,0.8766949650398249,0.9487681116720867,0.0,0.0,0.0,0.03868477027334333,0.0876694965039825,0.28463043350162603,"('Penalty', 0.0)"
60,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
60,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
60,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
60,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
60,6,Yes,Yes,Yes,0.41838089178804416,3.1620329352255023,0.08,0.05555555555555555,0.9836033324480903,0.4676547111190721,0.640307456329048,0.9349118797737368,0.016,0.011111111111111112,0.0,0.04676547111190721,0.0640307456329048,0.28047356393212103,"('Penalty', 0.08)"
60,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
60,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
61,1,Yes,Yes,Yes,0.41547765710004414,3.8862086601797987,0.64,0.0,0.9836033324480903,0.42533405725182793,0.8911856488455143,0.9460856216343664,0.0,0.0,0.0,0.0425334057251828,0.08911856488455144,0.2838256864903099,"('Penalty', 0.0)"
61,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
61,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
61,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
61,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
61,6,Yes,Yes,No,0.3850635446177509,2.967807099228968,0.04,0.0,0.9836033324480903,0.41964852135640734,0.6113394057261544,0.9132158396983157,0.008,0.0,0.0,0.04196485213564074,0.061133940572615446,0.2739647519094947,"('Penalty', 0.04)"
61,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
61,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
62,1,Yes,Yes,Yes,0.4202369237481147,4.677569590923332,0.6,0.7777777777777778,0.9836033324480903,0.471077176161515,0.9020209261441062,0.9430903783918421,0.0,0.0,0.0,0.047107717616151505,0.09020209261441063,0.2829271135175526,"('Penalty', 0.0)"
62,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
62,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
62,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
62,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
62,6,Yes,No,No,0.3573603905214674,2.817558648427523,0.0,0.0,0.9836033324480903,0.3796178370272215,0.5845131843345901,0.8698242946176209,0.0,0.0,0.0,0.03796178370272216,0.058451318433459014,0.26094728838528625,"('Penalty', 0.0)"
62,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
62,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
63,1,Yes,Yes,Yes,0.42533888767958783,4.639728924283467,0.56,0.7222222222222222,0.9836033324480903,0.525760439562905,0.9084001764588868,0.9397427535913622,0.0,0.0,0.0,0.0525760439562905,0.09084001764588868,0.28192282607740865,"('Penalty', 0.0)"
63,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
63,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
63,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
63,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
63,6,Yes,No,No,0.31371688368086603,2.633207889665993,0.0,0.0,0.9836033324480903,0.34610025375647974,0.5597221636660442,0.7437821397953787,0.0,0.0,0.0,0.034610025375647974,0.055972216366604426,0.2231346419386136,"('Penalty', 0.0)"
63,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
63,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
64,1,Yes,Yes,Yes,0.534824568509136,4.606562332824471,0.52,0.6666666666666666,0.9836033324480903,0.5907672112356827,0.9095484467832097,0.9359766756908224,0.10400000000000001,0.0,0.0,0.059076721123568265,0.09095484467832098,0.2807930027072467,"('Penalty', 0.52)"
64,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
64,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
64,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
64,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
64,6,Yes,No,No,0.08545336589616197,1.8381369914097099,0.0,0.0,0.9836033324480903,0.31774218863500275,0.5367914703266169,0.0,0.0,0.0,0.0,0.03177421886350028,0.05367914703266169,0.0,"('Penalty', 0.0)"
64,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
64,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
65,1,Yes,Yes,Yes,0.532670266699158,4.57800020241036,0.48,0.6111111111111112,0.9836033324480903,0.6667479991136874,0.9048293056672603,0.9317084540702106,0.096,0.0,0.0,0.06667479991136875,0.09048293056672603,0.2795125362210632,"('Penalty', 0.48)"
65,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
65,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
65,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
65,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
65,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
65,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
65,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
66,1,Yes,Yes,Yes,0.641648547576035,4.550872279645288,0.44,0.5555555555555556,0.9836033324480903,0.7510426157141918,0.8938402894236541,0.9268304865037972,0.08800000000000001,0.11111111111111112,0.0,0.0751042615714192,0.08938402894236541,0.27804914595113916,"('Penalty', 0.44)"
66,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
66,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
66,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
66,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
66,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
66,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
66,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
67,1,Yes,Yes,Yes,0.6274805941061414,4.516005148732095,0.4,0.5,0.9836033324480903,0.8346294516966853,0.8765703021986146,0.9212020623887047,0.08000000000000002,0.1,0.0,0.08346294516966854,0.08765703021986147,0.2763606187166114,"('Penalty', 0.4)"
67,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
67,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
67,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
67,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
67,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
67,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
67,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
68,1,Yes,Yes,Yes,0.6104837392751282,4.454725145579401,0.36,0.4444444444444444,0.9836033324480903,0.8985360615888875,0.8535057395102154,0.9146355675877634,0.072,0.08888888888888889,0.0,0.08985360615888877,0.08535057395102154,0.274390670276329,"('Penalty', 0.36)"
68,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
68,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
68,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
68,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
68,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
68,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
68,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
69,1,Yes,Yes,Yes,0.588372542882116,4.344689543097969,0.32,0.3888888888888889,0.9836033324480903,0.9196194835562536,0.8257026735635397,0.9068751646411964,0.064,0.07777777777777778,0.0,0.09196194835562536,0.08257026735635398,0.2720625493923589,"('Penalty', 0.32)"
69,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
69,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
69,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
69,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
69,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
69,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
69,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
70,1,Yes,Yes,Yes,0.5602326726203661,4.177471363107786,0.28,0.3333333333333333,0.9836033324480903,0.888296303452815,0.7946757127682313,0.897562681105316,0.05600000000000001,0.06666666666666667,0.0,0.0888296303452815,0.07946757127682313,0.2692688043315948,"('Penalty', 0.28)"
70,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
70,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
70,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
70,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
70,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
70,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
70,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
71,1,Yes,Yes,Yes,0.527462672611532,3.9680907672182633,0.24,0.2777777777777778,0.9836033324480903,0.8184465384112943,0.7620823617974164,0.8861807567836846,0.048,0.05555555555555556,0.0,0.08184465384112943,0.07620823617974165,0.26585422703510536,"('Penalty', 0.24)"
71,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
71,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
71,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
71,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
71,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
71,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
71,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
72,1,Yes,Yes,Yes,0.4922974213658487,3.7404486211210646,0.2,0.2222222222222222,0.9836033324480903,0.7333230545420859,0.7293466605270214,0.871953351381645,0.04000000000000001,0.044444444444444446,0.0,0.07333230545420859,0.07293466605270214,0.2615860054144935,"('Penalty', 0.2)"
72,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
72,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
72,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
72,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
72,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
72,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
72,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
73,1,Yes,Yes,Yes,0.45618434195827556,3.5114581393489908,0.16,0.16666666666666666,0.9836033324480903,0.6500535889433066,0.697473578283333,0.8536609730075942,0.032,0.03333333333333333,0.0,0.06500535889433066,0.0697473578283333,0.2560982919022783,"('Penalty', 0.16)"
73,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
73,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
73,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
73,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
73,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
73,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
73,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
74,1,Yes,Yes,Yes,0.4193217225832906,3.2871671768188313,0.12,0.1111111111111111,0.9836033324480903,0.5761330680870191,0.6670485299970843,0.8292711351755268,0.024,0.022222222222222223,0.0,0.057613306808701914,0.06670485299970844,0.24878134055265802,"('Penalty', 0.12)"
74,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
74,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
74,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
74,5,Yes,No,No,0.11592448586973439,2.142848191145434,0.0,0.0,0.9836033324480903,0.3006128295892959,0.8586320291080479,0.0,0.0,0.0,0.0,0.030061282958929594,0.08586320291080479,0.0,"('Penalty', 0.0)"
74,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
74,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
74,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
75,1,Yes,Yes,Yes,0.38080165012832934,3.0658135537545643,0.08,0.05555555555555555,0.9836033324480903,0.5131759803990835,0.638353323141203,0.795125362210632,0.016,0.011111111111111112,0.0,0.05131759803990835,0.0638353323141203,0.2385376086631896,"('Penalty', 0.08)"
75,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
75,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
75,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
75,5,Yes,No,No,0.12138718625056316,2.197475194953722,0.0,0.0,0.9836033324480903,0.32603818284271313,0.8878336796629185,0.0,0.0,0.0,0.0,0.032603818284271315,0.08878336796629185,0.0,"('Penalty', 0.0)"
75,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
75,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
75,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
76,1,Yes,Yes,No,0.33835657933281515,2.8393557202496615,0.04,0.0,0.9836033324480903,0.4603653206631087,0.6114803643751724,0.7439067027632901,0.008,0.0,0.0,0.04603653206631087,0.06114803643751724,0.22317201082898702,"('Penalty', 0.04)"
76,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
76,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
76,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
76,5,Yes,No,Yes,0.4186555470465303,3.22699947249431,0.0,0.0,0.9836033324480903,0.3559632282558725,0.9158532465808055,0.9715796652095418,0.0,0.0,0.0,0.03559632282558725,0.09158532465808056,0.2914738995628625,"('Penalty', 0.0)"
